split,scenario_id,net_id,demand_node,truth,sigma,pred_surrogate_ensemble,pred_surrogate_single,pred_mlp_no_message_passing,pred_tabular_gbt,pred_tabular_gbt_l1,pred_tabular_ridge,pred_retrieval_knn,pred_topology_heuristic,pred_constant_zero,pred_constant_train_mean
shift_size,4886,18,102,0.211965,0.161233,0.0302922,0.0480555,0.00539799,0.257518,0,0.0216323,0.221647,0.0418815,0,0.0127829
shift_size,4886,18,103,0.497594,0.14295,0.0240753,0.032325,0.00539625,0.186873,0,0.0156296,0.154375,0.0418815,0,0.0127829
shift_size,4886,18,104,0,0.0292673,0.00406335,0.00330917,0.00539171,0.00157783,0,0,0.18558,0.0418815,0,0.0127829
shift_size,4886,18,105,0.210509,0.134857,0.0205245,0.0157377,0.00539933,0.248217,0,0.0253422,0.221645,0.0418815,0,0.0127829
shift_size,4886,18,106,0,0.0820232,0.0111407,0.00664407,0.0133487,0,0,0.0423248,0,0.0418815,0,0.0127829
shift_size,4886,18,107,0,0.0752079,0.0100903,0.006432,0.0133323,0,0,0.033019,0,0.0418815,0,0.0127829
shift_size,4887,18,92,0,0.0268863,0.00372024,0.00332212,0.00539079,0,0,0,0,0.00915895,0,0.0127829
shift_size,4887,18,93,0,0.0268829,0.00373466,0.00332148,0.00539062,0,0,0,0,0.00915895,0,0.0127829
shift_size,4887,18,94,0,0.0374286,0.0047259,0.00379863,0.0053949,0,0,0,0,0.00915895,0,0.0127829
shift_size,4887,18,95,0,0.115327,0.0207057,0.0364022,0.00539288,0.0145987,0,0,0.00501785,0.00915895,0,0.0127829
shift_size,4887,18,96,0,0.0268706,0.00373347,0.00331663,0.00539188,0,0,0,0,0.00915895,0,0.0127829
shift_size,4887,18,97,0.0317062,0.300984,0.153816,0.250037,0.0053986,0.0331446,0,0,0.00574578,0.00915895,0,0.0127829
shift_size,4887,18,98,0,0.0268597,0.00373779,0.00331672,0.00539141,0,0,0,0,0.00915895,0,0.0127829
shift_size,4887,18,99,0,0.0268509,0.00373774,0.00331565,0.00539188,0,0,0,0,0.00915895,0,0.0127829
shift_size,4887,18,100,0,0.0613535,0.00691363,0.00682828,0.00539411,0.00301837,0,0,0.00501102,0.00915895,0,0.0127829
shift_size,4887,18,101,0,0.0280001,0.00388899,0.00339324,0.00539382,6.81339e-05,0,0,0,0.00915895,0,0.0127829
shift_size,4887,18,102,0,0.302335,0.155303,0.258591,0.00539799,0.0148237,0,0,0.00575554,0.00915895,0,0.0127829
shift_size,4887,18,103,0,0.0767969,0.00890797,0.0087072,0.00539625,0,0,0,0.00500307,0.00915895,0,0.0127829
shift_size,4887,18,104,0,0.0270396,0.00372652,0.00329711,0.00539171,0,0,0,0.00575138,0.00915895,0,0.0127829
shift_size,4887,18,105,0,0.118163,0.0170003,0.0130768,0.00539933,0.032698,0,0,0.00574514,0.00915895,0,0.0127829
shift_size,4887,18,106,0,0.0268655,0.003717,0.00331673,0.00539093,0,0,0,0,0.00915895,0,0.0127829
shift_size,4887,18,107,0,0.0268944,0.0037207,0.00332635,0.00539055,0.00244702,0,0,0,0.00915895,0,0.0127829
shift_size,4888,18,92,0,0.0268833,0.00371961,0.00331985,0.00539079,0,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,93,0,0.0269058,0.00372303,0.00332536,0.00539062,0,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,94,0,0.0373737,0.00472337,0.0037891,0.0053949,0,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,95,0,0.0523506,0.0059598,0.00597564,0.00539288,0.0327533,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,96,0,0.0268815,0.00372235,0.00330953,0.00539188,0,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,97,0,0.0858116,0.0107017,0.0105617,0.0053986,0.0678657,0,0,0.11152,0.00693939,0,0.0127829
shift_size,4888,18,98,0,0.0268746,0.00372083,0.0033157,0.00539141,0,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,99,0,0.0268619,0.00371989,0.00331236,0.00539188,0,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,100,0.000496021,0.0593952,0.00670345,0.00635122,0.00539411,0.0370514,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,101,0,0.0273353,0.00375755,0.00333556,0.00539382,0,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,102,0,0.0771453,0.00947827,0.0102468,0.00539799,0.0552437,0,0,0.111474,0.00693939,0,0.0127829
shift_size,4888,18,103,0.0435963,0.0682391,0.00787309,0.00718764,0.00539625,0.0439666,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,104,0,0.0270349,0.00372583,0.00329471,0.00539171,0,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,105,0.00235797,0.0862933,0.0108515,0.0109998,0.00539933,0.0695416,0,0,0.1115,0.00693939,0,0.0127829
shift_size,4888,18,106,0,0.0268639,0.0037165,0.00331491,0.00539093,0,0,0,0,0.00693939,0,0.0127829
shift_size,4888,18,107,0,0.0268914,0.00372008,0.00332367,0.00539055,0,0,0,0,0.00693939,0,0.0127829
shift_size,4889,18,92,0,0.0268833,0.00371961,0.00331985,0.00539079,0,0,0,0,0,0,0.0127829
shift_size,4889,18,93,0,0.0269058,0.00372303,0.00332536,0.00539062,0,0,0,0,0,0,0.0127829
shift_size,4889,18,94,0,0.0373737,0.00472337,0.0037891,0.0053949,0,0,0,0,0,0,0.0127829
shift_size,4889,18,95,0,0.0523506,0.0059598,0.00597564,0.00539288,0,0,0,0,0,0,0.0127829
shift_size,4889,18,96,0,0.0268815,0.00372235,0.00330953,0.00539188,0,0,0,0,0,0,0.0127829
shift_size,4889,18,97,0,0.0858116,0.0107017,0.0105617,0.0053986,0.00339972,0,0,0,0,0,0.0127829
shift_size,4889,18,98,0,0.0268746,0.00372083,0.0033157,0.00539141,0,0,0,0,0,0,0.0127829
shift_size,4889,18,99,0,0.0268619,0.00371989,0.00331236,0.00539188,0,0,0,0,0,0,0.0127829
shift_size,4889,18,100,0,0.0593952,0.00670345,0.00635122,0.00539411,0,0,0,0,0,0,0.0127829
shift_size,4889,18,101,0,0.0273353,0.00375755,0.00333556,0.00539382,0,0,0,0,0,0,0.0127829
shift_size,4889,18,102,0,0.0771453,0.00947827,0.0102468,0.00539799,0.00106313,0,0,0,0,0,0.0127829
shift_size,4889,18,103,0,0.0682391,0.00787309,0.00718764,0.00539625,0,0,0,0,0,0,0.0127829
shift_size,4889,18,104,0,0.0270349,0.00372583,0.00329471,0.00539171,0,0,0,0,0,0,0.0127829
shift_size,4889,18,105,0,0.0862933,0.0108515,0.0109998,0.00539933,0.00703318,0,0,0,0,0,0.0127829
shift_size,4889,18,106,0,0.0268639,0.0037165,0.00331491,0.00539093,0,0,0,0,0,0,0.0127829
shift_size,4889,18,107,0,0.0268914,0.00372008,0.00332367,0.00539055,0,0,0,0,0,0,0.0127829
shift_size,4892,18,92,0,0.0268831,0.00371957,0.00331985,0.00539079,0.000487546,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,93,0,0.0269054,0.00372298,0.00332535,0.00539062,0,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,94,0,0.0373735,0.00472332,0.00378903,0.0053949,0,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,95,0,0.0523494,0.00595971,0.00597544,0.00539288,0.0125941,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,96,0,0.026881,0.00372227,0.00330954,0.00539188,0,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,97,0,0.0858116,0.0107017,0.0105617,0.0053986,0.0288176,0,0,0,0,0,0.0127829
shift_size,4892,18,98,0,0.0268743,0.00372085,0.0033157,0.00539141,0,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,99,0,0.0268616,0.00371986,0.00331236,0.00539188,0.000294277,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,100,0,0.0595239,0.00672359,0.0063904,0.00539411,0.00456115,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,101,0,0.0273353,0.00375754,0.00333556,0.00539382,0.000274871,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,102,0,0.0771453,0.00947827,0.0102468,0.00539799,0.0298189,0,0,0,0,0,0.0127829
shift_size,4892,18,103,0,0.069624,0.00801205,0.00738673,0.00539625,0.00798272,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,104,0,0.0270367,0.00372624,0.00329472,0.00539171,0,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,105,0,0.0862844,0.0108505,0.0109997,0.00539933,0.028935,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,106,0,0.0268639,0.0037165,0.00331491,0.00539093,0,0,0,0,0.00861126,0,0.0127829
shift_size,4892,18,107,0,0.0268914,0.00372008,0.00332367,0.00539055,0.00135051,0,0,0,0.00861126,0,0.0127829
shift_size,4893,18,92,0,0.0268832,0.00371982,0.00332036,0.00539079,0,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,93,0,0.0269053,0.00372311,0.00332583,0.00539062,0,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,94,0,0.0373737,0.00472336,0.0037891,0.0053949,0,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,95,0,0.0523491,0.00595967,0.00597527,0.00539288,0.00716163,0,0,0.00117555,0.017582,0,0.0127829
shift_size,4893,18,96,0,0.0268839,0.00372294,0.00331168,0.00539188,0,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,97,0,0.0858113,0.0107017,0.010562,0.0053986,0,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,98,0,0.0268746,0.00372083,0.0033157,0.00539141,0,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,99,0,0.0268641,0.00372051,0.00331456,0.00539188,0,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,100,0,0.0593968,0.00670373,0.00635057,0.00539411,0.000554682,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,101,0,0.0273478,0.00375824,0.003336,0.00539382,0,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,102,0,0.0771458,0.00947834,0.0102472,0.00539799,0.000810526,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,103,0,0.0682372,0.00787289,0.00718704,0.00539625,0.00224016,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,104,0,0.027035,0.00372586,0.00329472,0.00539171,0,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,105,0.229406,0.12431,0.0183207,0.012732,0.00539933,0,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,106,0,0.0268646,0.00371687,0.00331621,0.00539093,0,0,0,0,0.017582,0,0.0127829
shift_size,4893,18,107,0,0.0268916,0.00372023,0.00332449,0.00539055,0.000730929,0,0,0,0.017582,0,0.0127829
shift_size,4894,18,92,0,0.0268833,0.00371961,0.00331984,0.00539079,0,0,0,0,0,0,0.0127829
shift_size,4894,18,93,0,0.0269058,0.00372303,0.00332536,0.00539062,0,0,0,0,0,0,0.0127829
shift_size,4894,18,94,0,0.0373734,0.00472334,0.0037891,0.0053949,0,0,0,0,0,0,0.0127829
shift_size,4894,18,95,0,0.0523511,0.00595983,0.00597577,0.00539288,0.013258,0,0,0,0,0,0.0127829
shift_size,4894,18,96,0,0.0268606,0.00372956,0.0033063,0.00539188,0.00182239,0,0,0,0.00157293,0,0.0127829
shift_size,4894,18,97,0,0.0858109,0.0107017,0.010562,0.0053986,0.0690846,0,0,0,0,0,0.0127829
shift_size,4894,18,98,0,0.0268556,0.00373265,0.00331639,0.00539141,0,0,0,0,0.00157293,0,0.0127829
shift_size,4894,18,99,0,0.0268619,0.0037199,0.00331236,0.00539188,0,0,0,0,0,0,0.0127829
shift_size,4894,18,100,0,0.0593947,0.00670339,0.00635127,0.00539411,0.00932052,0,0,0,0,0,0.0127829
shift_size,4894,18,101,0,0.0273353,0.00375755,0.00333556,0.00539382,0,0,0,0,0,0,0.0127829
shift_size,4894,18,102,0,0.0771457,0.00947834,0.0102471,0.00539799,0.0386948,0,0,0,0,0,0.0127829
shift_size,4894,18,103,0,0.0682391,0.0078731,0.00718771,0.00539625,0.00697752,0,0,0,0,0,0.0127829
shift_size,4894,18,104,0,0.0270349,0.00372583,0.00329471,0.00539171,0,0,0,0,0,0,0.0127829
shift_size,4894,18,105,0,0.0862941,0.0108517,0.0110006,0.00539933,0.0712309,0,0,0,0,0,0.0127829
shift_size,4894,18,106,0,0.026866,0.00373997,0.00330735,0.00539093,0.0049174,0,0,0,0.00157293,0,0.0127829
shift_size,4894,18,107,0,0.0268702,0.00373301,0.00331083,0.00539055,0,0,0,0,0.00157293,0,0.0127829
shift_size,4895,18,92,0,0.0268833,0.00371961,0.00331985,0.00539079,0.000929854,0,0,0,0.000702634,0,0.0127829
shift_size,4895,18,93,0,0.0269058,0.00372303,0.00332536,0.00539062,0,0,0,0,0.000702634,0,0.0127829
shift_size,4895,18,94,0,0.0373737,0.00472337,0.0037891,0.0053949,0.00106718,0,0,0,0,0,0.0127829
shift_size,4895,18,95,0,0.0523506,0.0059598,0.00597564,0.00539288,0.0135545,0,0,0,0,0,0.0127829
shift_size,4895,18,96,0,0.0268815,0.00372235,0.00330953,0.00539188,0,0,0,0,0.000702634,0,0.0127829
shift_size,4895,18,97,0,0.0858116,0.0107017,0.0105617,0.0053986,0.0158383,0,0,0,0,0,0.0127829
shift_size,4895,18,98,0,0.0268746,0.00372083,0.0033157,0.00539141,0,0,0,0,0.000702634,0,0.0127829
shift_size,4895,18,99,0,0.0268619,0.00371989,0.00331236,0.00539188,0.000314905,0,0,0,0.000702634,0,0.0127829
shift_size,4895,18,100,0,0.0593952,0.00670345,0.00635122,0.00539411,0.0109191,0,0,0,0.000702634,0,0.0127829
shift_size,4895,18,101,0,0.0273353,0.00375755,0.00333556,0.00539382,0.000295499,0,0,0,0.000702634,0,0.0127829
shift_size,4895,18,102,0,0.0771453,0.00947827,0.0102468,0.00539799,0.0166302,0,0,0,0,0,0.0127829
shift_size,4895,18,103,0,0.0682391,0.00787309,0.00718764,0.00539625,0.0121179,0,0,0,0,0,0.0127829
shift_size,4895,18,104,0,0.0270349,0.00372583,0.00329471,0.00539171,0.000182035,0,0,0,0.000702634,0,0.0127829
shift_size,4895,18,105,0,0.0862933,0.0108515,0.0109998,0.00539933,0.016087,0,0,0,0.000702634,0,0.0127829
shift_size,4895,18,106,0,0.0268639,0.0037165,0.00331491,0.00539093,0.000162391,0,0,0,0.000702634,0,0.0127829
shift_size,4895,18,107,0,0.0268914,0.00372008,0.00332367,0.00539055,0,0,0,0,0.000702634,0,0.0127829
shift_size,4896,18,92,0,0.0268833,0.00371961,0.00331985,0.00539079,0,0,0,0,0,0,0.0127829
shift_size,4896,18,93,0,0.0269058,0.00372303,0.00332536,0.00539062,0,0,0,0,0,0,0.0127829
shift_size,4896,18,94,0,0.0373737,0.00472337,0.0037891,0.0053949,0,0,0,0,0,0,0.0127829
shift_size,4896,18,95,0,0.0523505,0.00595978,0.00597553,0.00539288,0.013374,0,0,0.00443976,0,0,0.0127829
shift_size,4896,18,96,0,0.0268815,0.00372235,0.00330953,0.00539188,0.0012444,0,0,0,0,0,0.0127829
shift_size,4896,18,97,0.0115136,0.0857984,0.0107002,0.0105614,0.0053986,0.0405488,0,0,0.0236356,0,0,0.0127829
shift_size,4896,18,98,0,0.0268746,0.00372083,0.0033157,0.00539141,0,0,0,0,0,0,0.0127829
shift_size,4896,18,99,0,0.0268619,0.00371989,0.00331236,0.00539188,0.00140316,0,0,0,0,0,0.0127829
shift_size,4896,18,100,0,0.0593952,0.00670345,0.00635122,0.00539411,0.00786918,0,0,0,0,0,0.0127829
shift_size,4896,18,101,0,0.0273353,0.00375754,0.00333556,0.00539382,0.000179344,0,0,0,0,0,0.0127829
shift_size,4896,18,102,0,0.077141,0.00947782,0.0102465,0.00539799,0.0144253,0,0,0.0236272,0,0,0.0127829
shift_size,4896,18,103,0,0.0682391,0.00787309,0.00718764,0.00539625,0.0120515,0,0,0,0,0,0.0127829
shift_size,4896,18,104,0,0.0270349,0.00372583,0.00329471,0.00539171,0,0,0,0,0,0,0.0127829
shift_size,4896,18,105,0,0.0862933,0.0108515,0.0109998,0.00539933,0.0407975,0,0,0.0236311,0,0,0.0127829
shift_size,4896,18,106,0,0.0268639,0.0037165,0.00331491,0.00539093,0,0,0,0,0,0,0.0127829
shift_size,4896,18,107,0,0.0268914,0.00372008,0.00332367,0.00539055,0,0,0,0,0,0,0.0127829
shift_size,4897,18,92,0,0.0268833,0.00371961,0.00331985,0.00539079,0,0,0,0,0.00683889,0,0.0127829
shift_size,4897,18,93,0,0.0269058,0.00372303,0.00332536,0.00539062,0.00104684,0,0,0,0.00683889,0,0.0127829
shift_size,4897,18,94,0,0.0373737,0.00472337,0.0037891,0.0053949,0,0,0,0,0.00683889,0,0.0127829
shift_size,4897,18,95,0,0.0523506,0.0059598,0.00597564,0.00539288,0.0024927,0,0,0.000433493,0.00683889,0,0.0127829
shift_size,4897,18,96,0,0.0268815,0.00372235,0.00330953,0.00539188,0,0,0,0,0.00683889,0,0.0127829
shift_size,4897,18,97,0,0.0858116,0.0107017,0.0105617,0.0053986,0.000298019,0,0,0.000428984,0.00683889,0,0.0127829
shift_size,4897,18,98,0,0.0268746,0.00372083,0.0033157,0.00539141,0.000186222,0,0,0,0.00683889,0,0.0127829
shift_size,4897,18,99,0,0.0268619,0.00371989,0.00331236,0.00539188,0,0,0,0,0.00683889,0,0.0127829
shift_size,4897,18,100,0,0.0593952,0.00670345,0.00635122,0.00539411,0,0,0,0.000432965,0.00683889,0,0.0127829
shift_size,4897,18,101,0,0.0273353,0.00375755,0.00333556,0.00539382,0,0,0,0,0.00683889,0,0.0127829
shift_size,4897,18,102,0,0.0771453,0.00947827,0.0102468,0.00539799,0.00315743,0,0,0.000430068,0.00683889,0,0.0127829
shift_size,4897,18,103,0,0.0682391,0.00787309,0.00718764,0.00539625,0,0,0,0.000432249,0.00683889,0,0.0127829
shift_size,4897,18,104,0,0.0270349,0.00372583,0.00329471,0.00539171,0,0,0,0.000430471,0.00683889,0,0.0127829
shift_size,4897,18,105,0,0.0862933,0.0108515,0.0109998,0.00539933,0.000429324,0,0,0.000428894,0.00683889,0,0.0127829
shift_size,4897,18,106,0,0.0268639,0.0037165,0.00331491,0.00539093,0,0,0,0,0.00683889,0,0.0127829
shift_size,4897,18,107,0,0.0268914,0.00372008,0.00332367,0.00539055,0,0,0,0,0.00683889,0,0.0127829
shift_size,4898,18,92,0,0.0268833,0.00371961,0.00331985,0.00539079,0.00107562,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,93,0,0.0269058,0.00372303,0.00332536,0.00539062,0,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,94,0,0.0373737,0.00472337,0.0037891,0.0053949,0.00521242,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,95,0,0.0523506,0.0059598,0.00597564,0.00539288,0,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,96,0,0.0268815,0.00372235,0.00330953,0.00539188,0.000144865,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,97,0,0.0858116,0.0107017,0.0105617,0.0053986,0.0612984,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,98,0,0.0268746,0.00372083,0.0033157,0.00539141,0,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,99,0,0.0268619,0.00371989,0.00331236,0.00539188,0.00142153,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,100,0,0.0593952,0.00670345,0.00635122,0.00539411,0,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,101,0,0.0273353,0.00375755,0.00333556,0.00539382,0.000998954,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,102,0,0.0771453,0.00947827,0.0102468,0.00539799,0.0360173,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,103,0,0.0682391,0.00787309,0.00718764,0.00539625,0.00159315,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,104,0,0.0270349,0.00372583,0.00329471,0.00539171,0.00130389,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,105,0,0.0862933,0.0108515,0.0109998,0.00539933,0.0590263,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,106,0,0.0268639,0.0037165,0.00331491,0.00539093,0.0013679,0,0,0,0.00676631,0,0.0127829
shift_size,4898,18,107,0,0.0268914,0.00372008,0.00332367,0.00539055,0.00116814,0,0,0,0.00676631,0,0.0127829
shift_size,4899,18,92,0,0.0268833,0.00371961,0.00331985,0.00539079,0.00339769,0,0,0,0,0,0.0127829
shift_size,4899,18,93,0,0.0269049,0.00372289,0.00332556,0.00539062,0.00257532,0,0,0,0.0117482,0,0.0127829
shift_size,4899,18,94,0,0.0373737,0.00472337,0.0037891,0.0053949,0,0,0,0.0158604,0,0,0.0127829
shift_size,4899,18,95,0,0.0528784,0.00601338,0.00610767,0.00539288,0.0073416,0,0,0.00163173,0.0117482,0,0.0127829
shift_size,4899,18,96,0,0.0268731,0.00372351,0.00331079,0.00539188,0.00319552,0,0,0,0.0117482,0,0.0127829
shift_size,4899,18,97,0.00141959,0.127363,0.018772,0.0115799,0.0053986,0.0190332,0,0,0.0181337,0.0117482,0,0.0127829
shift_size,4899,18,98,0,0.0268723,0.00372391,0.00331859,0.00539141,0.00235665,0,0,0,0.0117482,0,0.0127829
shift_size,4899,18,99,0,0.026863,0.00372011,0.00331372,0.00539188,0.0034649,0,0,0,0.0117482,0,0.0127829
shift_size,4899,18,100,0,0.0593952,0.00670345,0.00635122,0.00539411,0.00253237,0,0,0.00163047,0,0,0.0127829
shift_size,4899,18,101,0,0.0273463,0.00375927,0.00333626,0.00539382,0.00344549,0,0,0,0.0117482,0,0.0127829
shift_size,4899,18,102,0,0.110384,0.0153902,0.0112871,0.00539799,0.00783276,0,0,0.0197419,0.0117482,0,0.0127829
shift_size,4899,18,103,0,0.0682391,0.00787309,0.00718764,0.00539625,0.00245811,0,0,0.0196228,0,0,0.0127829
shift_size,4899,18,104,0,0.0270349,0.00372583,0.00329471,0.00539171,0.00373359,0,0,0.0180228,0,0,0.0127829
shift_size,4899,18,105,0,0.0862933,0.0108515,0.0109998,0.00539933,0.0191645,0,0,0.0181266,0,0,0.0127829
shift_size,4899,18,106,0,0.0268637,0.00371915,0.00331268,0.00539093,0.00372072,0,0,0,0.0117482,0,0.0127829
shift_size,4899,18,107,0,0.026886,0.00372141,0.0033202,0.00539055,0.00288831,0,0,0,0.0117482,0,0.0127829
shift_size,4900,18,92,0,0.0268745,0.00374063,0.00331715,0.00539079,0,0,0,0,0.0572361,0,0.0127829
shift_size,4900,18,93,0,0.110375,0.0171045,0.0112644,0.0130462,0.00185657,0,0,0,0.0572361,0,0.0127829
shift_size,4900,18,94,0,0.115104,0.0218937,0.0138393,0.0053949,0.00493836,0,0,0,0.0572361,0,0.0127829
shift_size,4900,18,95,0.0153686,0.232018,0.0780357,0.109674,0.00539288,0.024874,0,0,0.00127651,0.0572361,0,0.0127829
shift_size,4900,18,96,0,0.0269715,0.00380064,0.00333373,0.00539188,0.00434335,0,0,0,0.0572361,0,0.0127829
shift_size,4900,18,97,0.209959,0.393803,0.225843,0.252456,0.0134556,0.234978,0,0,0.0124472,0.0572361,0,0.0127829
shift_size,4900,18,98,0,0.0268866,0.00376077,0.00332307,0.00539141,0.000148565,0,0,0,0.0572361,0,0.0127829
shift_size,4900,18,99,0,0.0269042,0.00377223,0.00332717,0.00539188,0.00171671,0,0,0,0.0572361,0,0.0127829
shift_size,4900,18,100,0.148835,0.125144,0.0202496,0.0183066,0.00539411,0.0468389,0,0,0.00127372,0.0572361,0,0.0127829
shift_size,4900,18,101,0,0.166175,0.0351003,0.0340068,0.0132394,0,0,0,0,0.0572361,0,0.0127829
shift_size,4900,18,102,0.06952,0.362023,0.195782,0.267014,0.00539799,0.0989946,0,0.00069153,0.0012732,0.0572361,0,0.0127829
shift_size,4900,18,103,0.0670667,0.198011,0.054845,0.0630337,0.00539625,0.0664177,0,0,0.00127269,0.0572361,0,0.0127829
shift_size,4900,18,104,0,0.0281734,0.00392177,0.00329452,0.00539171,0,0,0,0.00127168,0.0572361,0,0.0127829
shift_size,4900,18,105,0.230326,0.391611,0.224406,0.250535,0.0134489,0.239481,0,0,0.0124406,0.0572361,0,0.0127829
shift_size,4900,18,106,0,0.0268893,0.0037476,0.00330909,0.00539093,0,0,0,0,0.0572361,0,0.0127829
shift_size,4900,18,107,0,0.0269425,0.00377497,0.00333172,0.00539055,0,0,0,0,0.0572361,0,0.0127829
shift_size,4901,18,92,0,0.0268833,0.00371961,0.00331985,0.00539079,0.000718659,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,93,0,0.0269058,0.00372303,0.00332536,0.00539062,0,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,94,0,0.0373737,0.00472337,0.0037891,0.0053949,0,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,95,0,0.0523506,0.0059598,0.00597564,0.00539288,0.00313375,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,96,0,0.0268815,0.00372235,0.00330953,0.00539188,0,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,97,0,0.0858116,0.0107017,0.0105617,0.0053986,0.0206116,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,98,0,0.0268746,0.00372083,0.0033157,0.00539141,0,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,99,0,0.0268619,0.00371989,0.00331236,0.00539188,0.000533633,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,100,0,0.0593952,0.00670345,0.00635122,0.00539411,0.000174166,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,101,0,0.0273353,0.00375755,0.00333556,0.00539382,0.000514227,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,102,0,0.0771453,0.00947827,0.0102468,0.00539799,0.0193072,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,103,0,0.0682391,0.00787309,0.00718764,0.00539625,0.0042776,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,104,0,0.0270349,0.00372583,0.00329471,0.00539171,0,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,105,0,0.0862933,0.0108515,0.0109998,0.00539933,0.0222876,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,106,0,0.0268639,0.0037165,0.00331491,0.00539093,0,0,0,0,0.00910036,0,0.0127829
shift_size,4901,18,107,0,0.0268914,0.00372008,0.00332367,0.00539055,0,0,0,0,0.00910036,0,0.0127829
shift_size,4902,18,92,0,0.0735482,0.0098551,0.00606885,0.0131665,0.00375705,0,0,0.0124583,0.0226042,0,0.0127829
shift_size,4902,18,93,0,0.0269034,0.00372334,0.00332672,0.00539062,0,0,0,0,0.0226042,0,0.0127829
shift_size,4902,18,94,0,0.154201,0.0292912,0.0301172,0.0133277,0.0139848,0,0,0.0125369,0.0226042,0,0.0127829
shift_size,4902,18,95,0,0.0544415,0.00614956,0.00643121,0.00539288,0.0841225,0,0,0.00128087,0.0226042,0,0.0127829
shift_size,4902,18,96,0,0.0268638,0.00373286,0.00330992,0.00539188,0.00214545,0,0,0,0.0226042,0,0.0127829
